Location,Population,date,HighestInfectionCount,PercentPopulationInfected
Slovenia,2078932,"2021-03-22 00:00:00",206317,9.9200
Luxembourg,625976,"2021-04-02 00:00:00",62105,9.9200
Luxembourg,625976,"2021-04-03 00:00:00",62105,9.9200
Luxembourg,625976,"2021-04-04 00:00:00",62105,9.9200
Luxembourg,625976,"2021-04-05 00:00:00",62105,9.9200
Slovenia,2078932,"2021-03-21 00:00:00",206026,9.9100
Serbia,6804596,"2021-04-22 00:00:00",673520,9.9000
Slovenia,2078932,"2021-03-20 00:00:00",205509,9.8900
Luxembourg,625976,"2021-04-01 00:00:00",61881,9.8900
Andorra,77265,"2020-12-22 00:00:00",7633,9.8800
Bahrain,1701583,"2021-04-22 00:00:00",168201,9.8800
"San Marino",33938,"2021-02-16 00:00:00",3352,9.8800
Montenegro,628062,"2021-02-01 00:00:00",61972,9.8700
Serbia,6804596,"2021-04-21 00:00:00",670801,9.8600
Czechia,10708982,"2021-02-10 00:00:00",1055415,9.8600
Luxembourg,625976,"2021-03-31 00:00:00",61642,9.8500
Andorra,77265,"2020-12-21 00:00:00",7602,9.8400
Slovenia,2078932,"2021-03-19 00:00:00",204482,9.8400
Serbia,6804596,"2021-04-20 00:00:00",667937,9.8200
Montenegro,628062,"2021-01-31 00:00:00",61659,9.8200
Bahrain,1701583,"2021-04-21 00:00:00",167165,9.8200
Andorra,77265,"2020-12-20 00:00:00",7577,9.8100
Slovenia,2078932,"2021-03-18 00:00:00",203544,9.7900
Luxembourg,625976,"2021-03-30 00:00:00",61255,9.7900
Andorra,77265,"2020-12-19 00:00:00",7560,9.7800
Serbia,6804596,"2021-04-19 00:00:00",664972,9.7700
"San Marino",33938,"2021-02-15 00:00:00",3317,9.7700
"United States",331002647,"2021-04-30 00:00:00",32346971,9.7700
Luxembourg,625976,"2021-03-29 00:00:00",61073,9.7600
Bahrain,1701583,"2021-04-20 00:00:00",166157,9.7600
Czechia,10708982,"2021-02-09 00:00:00",1045132,9.7600
"United States",331002647,"2021-04-29 00:00:00",32289049,9.7500
"United States",331002647,"2021-04-28 00:00:00",32230850,9.7400
Slovenia,2078932,"2021-03-17 00:00:00",202573,9.7400
Montenegro,628062,"2021-01-30 00:00:00",61202,9.7400
Andorra,77265,"2020-12-18 00:00:00",7519,9.7300
Serbia,6804596,"2021-04-18 00:00:00",662368,9.7300
"United States",331002647,"2021-04-27 00:00:00",32175725,9.7200
"United States",331002647,"2021-04-26 00:00:00",32124869,9.7100
Serbia,6804596,"2021-04-17 00:00:00",660299,9.7000
Bahrain,1701583,"2021-04-19 00:00:00",165118,9.7000
Czechia,10708982,"2021-02-08 00:00:00",1037405,9.6900
Israel,8655541,"2021-04-28 00:00:00",838323,9.6900
Israel,8655541,"2021-04-29 00:00:00",838407,9.6900
Israel,8655541,"2021-04-30 00:00:00",838481,9.6900
Slovenia,2078932,"2021-03-16 00:00:00",201497,9.6900
"United States",331002647,"2021-04-25 00:00:00",32077178,9.6900
"United States",331002647,"2021-04-24 00:00:00",32045113,9.6800
Israel,8655541,"2021-04-21 00:00:00",837492,9.6800
Israel,8655541,"2021-04-22 00:00:00",837807,9.6800
Israel,8655541,"2021-04-23 00:00:00",837892,9.6800
Israel,8655541,"2021-04-24 00:00:00",837974,9.6800
Israel,8655541,"2021-04-25 00:00:00",838024,9.6800
Israel,8655541,"2021-04-26 00:00:00",838107,9.6800
Israel,8655541,"2021-04-27 00:00:00",838217,9.6800
Montenegro,628062,"2021-01-29 00:00:00",60827,9.6800
Israel,8655541,"2021-04-14 00:00:00",836590,9.6700
Israel,8655541,"2021-04-15 00:00:00",836902,9.6700
Israel,8655541,"2021-04-16 00:00:00",836936,9.6700
Israel,8655541,"2021-04-17 00:00:00",836883,9.6700
Israel,8655541,"2021-04-18 00:00:00",837047,9.6700
Israel,8655541,"2021-04-19 00:00:00",837218,9.6700
Israel,8655541,"2021-04-20 00:00:00",837357,9.6700
"United States",331002647,"2021-04-23 00:00:00",31991750,9.6700
Serbia,6804596,"2021-04-16 00:00:00",657716,9.6700
"San Marino",33938,"2021-02-12 00:00:00",3278,9.6600
"San Marino",33938,"2021-02-13 00:00:00",3278,9.6600
"San Marino",33938,"2021-02-14 00:00:00",3278,9.6600
Czechia,10708982,"2021-02-07 00:00:00",1034975,9.6600
Andorra,77265,"2020-12-17 00:00:00",7466,9.6600
Israel,8655541,"2021-04-10 00:00:00",835813,9.6600
Israel,8655541,"2021-04-11 00:00:00",835933,9.6600
Israel,8655541,"2021-04-12 00:00:00",836158,9.6600
Israel,8655541,"2021-04-13 00:00:00",836334,9.6600
Luxembourg,625976,"2021-03-26 00:00:00",60465,9.6600
Luxembourg,625976,"2021-03-27 00:00:00",60465,9.6600
Luxembourg,625976,"2021-03-28 00:00:00",60465,9.6600
Israel,8655541,"2021-04-06 00:00:00",834920,9.6500
Israel,8655541,"2021-04-07 00:00:00",835216,9.6500
Israel,8655541,"2021-04-08 00:00:00",835486,9.6500
Israel,8655541,"2021-04-09 00:00:00",835674,9.6500
Slovenia,2078932,"2021-03-15 00:00:00",200579,9.6500
"United States",331002647,"2021-04-22 00:00:00",31929351,9.6500
Sweden,10099270,"2021-04-30 00:00:00",973604,9.6400
Slovenia,2078932,"2021-03-14 00:00:00",200374,9.6400
Israel,8655541,"2021-04-03 00:00:00",834070,9.6400
Israel,8655541,"2021-04-04 00:00:00",834247,9.6400
Israel,8655541,"2021-04-05 00:00:00",834603,9.6400
Andorra,77265,"2020-12-16 00:00:00",7446,9.6400
Bahrain,1701583,"2021-04-18 00:00:00",164110,9.6400
"United States",331002647,"2021-04-21 00:00:00",31862094,9.6300
Israel,8655541,"2021-03-31 00:00:00",833105,9.6300
Israel,8655541,"2021-04-01 00:00:00",833456,9.6300
Israel,8655541,"2021-04-02 00:00:00",833707,9.6300
Israel,8655541,"2021-03-30 00:00:00",832639,9.6200
Luxembourg,625976,"2021-03-25 00:00:00",60205,9.6200
Czechia,10708982,"2021-02-06 00:00:00",1030112,9.6200
Serbia,6804596,"2021-04-15 00:00:00",654870,9.6200
Slovenia,2078932,"2021-03-13 00:00:00",199854,9.6100
"United States",331002647,"2021-04-20 00:00:00",31799237,9.6100
Israel,8655541,"2021-03-26 00:00:00",831383,9.6100
Israel,8655541,"2021-03-27 00:00:00",831383,9.6100
Israel,8655541,"2021-03-28 00:00:00",831924,9.6100
Israel,8655541,"2021-03-29 00:00:00",832125,9.6100
Israel,8655541,"2021-03-25 00:00:00",830845,9.6000
Montenegro,628062,"2021-01-28 00:00:00",60288,9.6000
Israel,8655541,"2021-03-23 00:00:00",829689,9.5900
Israel,8655541,"2021-03-24 00:00:00",830028,9.5900
"United States",331002647,"2021-04-19 00:00:00",31737964,9.5900
Bahrain,1701583,"2021-04-17 00:00:00",163113,9.5900
Serbia,6804596,"2021-04-14 00:00:00",651899,9.5800
Sweden,10099270,"2021-04-29 00:00:00",967678,9.5800
"United States",331002647,"2021-04-18 00:00:00",31670031,9.5700
Slovenia,2078932,"2021-03-12 00:00:00",199004,9.5700
"San Marino",33938,"2021-02-11 00:00:00",3247,9.5700
Israel,8655541,"2021-03-22 00:00:00",828764,9.5700
Luxembourg,625976,"2021-03-24 00:00:00",59907,9.5700
Israel,8655541,"2021-03-20 00:00:00",827220,9.5600
Israel,8655541,"2021-03-21 00:00:00",827772,9.5600
"United States",331002647,"2021-04-17 00:00:00",31628013,9.5600
Israel,8655541,"2021-03-19 00:00:00",826609,9.5500
Andorra,77265,"2020-12-14 00:00:00",7382,9.5500
Andorra,77265,"2020-12-15 00:00:00",7382,9.5500
Czechia,10708982,"2021-02-05 00:00:00",1021477,9.5400
"United States",331002647,"2021-04-16 00:00:00",31575640,9.5400
Slovenia,2078932,"2021-03-11 00:00:00",198234,9.5400
Israel,8655541,"2021-03-18 00:00:00",825562,9.5400
Montenegro,628062,"2021-01-27 00:00:00",59825,9.5300
Luxembourg,625976,"2021-03-23 00:00:00",59662,9.5300
Bahrain,1701583,"2021-04-16 00:00:00",162089,9.5300
Serbia,6804596,"2021-04-13 00:00:00",648745,9.5300
"United States",331002647,"2021-04-15 00:00:00",31495649,9.5200
Israel,8655541,"2021-03-17 00:00:00",824178,9.5200
Sweden,10099270,"2021-04-28 00:00:00",960520,9.5100
Israel,8655541,"2021-03-16 00:00:00",822703,9.5000
Luxembourg,625976,"2021-03-22 00:00:00",59497,9.5000
Andorra,77265,"2020-12-13 00:00:00",7338,9.5000
"United States",331002647,"2021-04-14 00:00:00",31421360,9.4900
Slovenia,2078932,"2021-03-10 00:00:00",197374,9.4900
Serbia,6804596,"2021-04-12 00:00:00",645173,9.4800
Israel,8655541,"2021-03-15 00:00:00",820913,9.4800
"United States",331002647,"2021-04-13 00:00:00",31345985,9.4700
"San Marino",33938,"2021-02-10 00:00:00",3213,9.4700
Bahrain,1701583,"2021-04-15 00:00:00",160934,9.4600
Czechia,10708982,"2021-02-04 00:00:00",1013352,9.4600
Israel,8655541,"2021-03-14 00:00:00",818977,9.4600
Israel,8655541,"2021-03-13 00:00:00",817799,9.4500
"United States",331002647,"2021-04-12 00:00:00",31268107,9.4500
Slovenia,2078932,"2021-03-09 00:00:00",196421,9.4500
Serbia,6804596,"2021-04-11 00:00:00",642208,9.4400
Sweden,10099270,"2021-04-27 00:00:00",953254,9.4400
Montenegro,628062,"2021-01-26 00:00:00",59262,9.4400
Israel,8655541,"2021-03-12 00:00:00",816198,9.4300
"United States",331002647,"2021-04-11 00:00:00",31197877,9.4300
Andorra,77265,"2020-12-12 00:00:00",7288,9.4300
Luxembourg,625976,"2021-03-19 00:00:00",58955,9.4200
Luxembourg,625976,"2021-03-20 00:00:00",58955,9.4200
Luxembourg,625976,"2021-03-21 00:00:00",58955,9.4200
Israel,8655541,"2021-03-11 00:00:00",814250,9.4100
"United States",331002647,"2021-04-10 00:00:00",31151497,9.4100
Slovenia,2078932,"2021-03-08 00:00:00",195678,9.4100
Serbia,6804596,"2021-04-10 00:00:00",639476,9.4000
Slovenia,2078932,"2021-03-07 00:00:00",195468,9.4000
Bahrain,1701583,"2021-04-14 00:00:00",159964,9.4000
"United States",331002647,"2021-04-09 00:00:00",31084962,9.3900
"San Marino",33938,"2021-02-09 00:00:00",3187,9.3900
Slovenia,2078932,"2021-03-06 00:00:00",195086,9.3800
Israel,8655541,"2021-03-10 00:00:00",811492,9.3800
Luxembourg,625976,"2021-03-18 00:00:00",58674,9.3700
Andorra,77265,"2020-12-11 00:00:00",7236,9.3700
Czechia,10708982,"2021-02-03 00:00:00",1003657,9.3700
"United States",331002647,"2021-04-08 00:00:00",31002264,9.3700
Serbia,6804596,"2021-04-09 00:00:00",636418,9.3500
Montenegro,628062,"2021-01-25 00:00:00",58697,9.3500
Israel,8655541,"2021-03-09 00:00:00",808262,9.3400
Slovenia,2078932,"2021-03-05 00:00:00",194165,9.3400
"United States",331002647,"2021-04-07 00:00:00",30922386,9.3400
Luxembourg,625976,"2021-03-17 00:00:00",58408,9.3300
Bahrain,1701583,"2021-04-13 00:00:00",158789,9.3300
"United States",331002647,"2021-04-06 00:00:00",30847348,9.3200
Andorra,77265,"2020-12-10 00:00:00",7190,9.3100
"United States",331002647,"2021-04-05 00:00:00",30786804,9.3000
Serbia,6804596,"2021-04-08 00:00:00",633013,9.3000
Slovenia,2078932,"2021-03-04 00:00:00",193285,9.3000
Israel,8655541,"2021-03-08 00:00:00",805116,9.3000
Montenegro,628062,"2021-01-24 00:00:00",58316,9.2900
Czechia,10708982,"2021-02-02 00:00:00",994514,9.2900
Sweden,10099270,"2021-04-23 00:00:00",938343,9.2900
Sweden,10099270,"2021-04-24 00:00:00",938343,9.2900
Sweden,10099270,"2021-04-25 00:00:00",938343,9.2900
Sweden,10099270,"2021-04-26 00:00:00",938343,9.2900
"United States",331002647,"2021-04-04 00:00:00",30709125,9.2800
Luxembourg,625976,"2021-03-16 00:00:00",58111,9.2800
"United States",331002647,"2021-04-03 00:00:00",30674153,9.2700
Andorra,77265,"2020-12-09 00:00:00",7162,9.2700
Bahrain,1701583,"2021-04-12 00:00:00",157729,9.2700
Israel,8655541,"2021-03-07 00:00:00",801575,9.2600
Luxembourg,625976,"2021-03-15 00:00:00",57926,9.2500
"United States",331002647,"2021-04-02 00:00:00",30611086,9.2500
Serbia,6804596,"2021-04-07 00:00:00",629388,9.2500
Slovenia,2078932,"2021-03-03 00:00:00",192266,9.2500
"San Marino",33938,"2021-02-08 00:00:00",3137,9.2400
Israel,8655541,"2021-03-06 00:00:00",799727,9.2400
"United States",331002647,"2021-04-01 00:00:00",30541255,9.2300
Sweden,10099270,"2021-04-22 00:00:00",932076,9.2300
Andorra,77265,"2020-12-08 00:00:00",7127,9.2200
Czechia,10708982,"2021-02-01 00:00:00",987329,9.2200
Montenegro,628062,"2021-01-23 00:00:00",57929,9.2200
"San Marino",33938,"2021-02-06 00:00:00",3127,9.2100
"San Marino",33938,"2021-02-07 00:00:00",3127,9.2100
Serbia,6804596,"2021-04-06 00:00:00",625773,9.2000
"United States",331002647,"2021-03-31 00:00:00",30462210,9.2000
Israel,8655541,"2021-03-05 00:00:00",796465,9.2000
Czechia,10708982,"2021-01-31 00:00:00",984774,9.2000
Bahrain,1701583,"2021-04-11 00:00:00",156462,9.2000
Estonia,1326539,"2021-04-30 00:00:00",122019,9.2000
Slovenia,2078932,"2021-03-02 00:00:00",191056,9.1900
Luxembourg,625976,"2021-03-12 00:00:00",57503,9.1900
Luxembourg,625976,"2021-03-13 00:00:00",57503,9.1900
Luxembourg,625976,"2021-03-14 00:00:00",57503,9.1900
"United States",331002647,"2021-03-30 00:00:00",30395171,9.1800
"San Marino",33938,"2021-02-04 00:00:00",3111,9.1700
"San Marino",33938,"2021-02-05 00:00:00",3111,9.1700
Estonia,1326539,"2021-04-29 00:00:00",121657,9.1700
Andorra,77265,"2020-12-07 00:00:00",7084,9.1700
Israel,8655541,"2021-03-04 00:00:00",793407,9.1700
Luxembourg,625976,"2021-03-11 00:00:00",57321,9.1600
"United States",331002647,"2021-03-29 00:00:00",30333922,9.1600
Czechia,10708982,"2021-01-30 00:00:00",980714,9.1600
Montenegro,628062,"2021-01-22 00:00:00",57482,9.1500
Sweden,10099270,"2021-04-21 00:00:00",924340,9.1500
Slovenia,2078932,"2021-03-01 00:00:00",190324,9.1500
Slovenia,2078932,"2021-02-28 00:00:00",190081,9.1400
"United States",331002647,"2021-03-28 00:00:00",30264493,9.1400
Estonia,1326539,"2021-04-28 00:00:00",121232,9.1400
Bahrain,1701583,"2021-04-10 00:00:00",155402,9.1300
"United States",331002647,"2021-03-27 00:00:00",30221396,9.1300
Serbia,6804596,"2021-04-05 00:00:00",621375,9.1300
"San Marino",33938,"2021-02-03 00:00:00",3094,9.1200
Slovenia,2078932,"2021-02-27 00:00:00",189627,9.1200
Andorra,77265,"2020-12-06 00:00:00",7050,9.1200
Israel,8655541,"2021-03-03 00:00:00",789485,9.1200
Luxembourg,625976,"2021-03-10 00:00:00",57056,9.1100
"United States",331002647,"2021-03-26 00:00:00",30158696,9.1100
Estonia,1326539,"2021-04-27 00:00:00",120836,9.1100
"United States",331002647,"2021-03-25 00:00:00",30081375,9.0900
Serbia,6804596,"2021-04-04 00:00:00",617669,9.0800
Slovenia,2078932,"2021-02-26 00:00:00",188676,9.0800
Sweden,10099270,"2021-04-20 00:00:00",916830,9.0800
Lithuania,2722291,"2021-04-30 00:00:00",247269,9.0800
Luxembourg,625976,"2021-03-09 00:00:00",56822,9.0800
Montenegro,628062,"2021-01-21 00:00:00",56998,9.0800
Czechia,10708982,"2021-01-29 00:00:00",972642,9.0800
Estonia,1326539,"2021-04-26 00:00:00",120378,9.0700
Bahrain,1701583,"2021-04-09 00:00:00",154280,9.0700
Andorra,77265,"2020-12-05 00:00:00",7005,9.0700
"United States",331002647,"2021-03-24 00:00:00",30013910,9.0700
Israel,8655541,"2021-03-02 00:00:00",785218,9.0700
Estonia,1326539,"2021-04-25 00:00:00",120215,9.0600
Estonia,1326539,"2021-04-24 00:00:00",120000,9.0500
Luxembourg,625976,"2021-03-08 00:00:00",56677,9.0500
"United States",331002647,"2021-03-23 00:00:00",29926950,9.0400
"United States",331002647,"2021-03-22 00:00:00",29873347,9.0300
Slovenia,2078932,"2021-02-25 00:00:00",187762,9.0300
"San Marino",33938,"2021-02-02 00:00:00",3066,9.0300
Serbia,6804596,"2021-04-03 00:00:00",614365,9.0300
Lithuania,2722291,"2021-04-29 00:00:00",245896,9.0300
Estonia,1326539,"2021-04-23 00:00:00",119610,9.0200
Czechia,10708982,"2021-01-28 00:00:00",964660,9.0100
Israel,8655541,"2021-03-01 00:00:00",779958,9.0100
Montenegro,628062,"2021-01-20 00:00:00",56579,9.0100
"United States",331002647,"2021-03-21 00:00:00",29821754,9.0100
"United States",331002647,"2021-03-20 00:00:00",29787986,9.0000
Slovenia,2078932,"2021-02-24 00:00:00",187005,9.0000
Andorra,77265,"2020-12-04 00:00:00",6955,9.0000
Bahrain,1701583,"2021-04-08 00:00:00",153074,9.0000
Estonia,1326539,"2021-04-22 00:00:00",119218,8.9900
Luxembourg,625976,"2021-03-05 00:00:00",56296,8.9900
Luxembourg,625976,"2021-03-06 00:00:00",56296,8.9900
Luxembourg,625976,"2021-03-07 00:00:00",56296,8.9900
Lithuania,2722291,"2021-04-28 00:00:00",244555,8.9800
"United States",331002647,"2021-03-19 00:00:00",29732612,8.9800
Serbia,6804596,"2021-04-02 00:00:00",610232,8.9700
"United States",331002647,"2021-03-18 00:00:00",29670983,8.9600
Luxembourg,625976,"2021-03-04 00:00:00",56110,8.9600
Israel,8655541,"2021-02-28 00:00:00",775807,8.9600
Montenegro,628062,"2021-01-19 00:00:00",56228,8.9500
"United States",331002647,"2021-03-17 00:00:00",29610445,8.9500
Estonia,1326539,"2021-04-21 00:00:00",118789,8.9500
Andorra,77265,"2020-12-03 00:00:00",6904,8.9400
Slovenia,2078932,"2021-02-23 00:00:00",185916,8.9400
"United States",331002647,"2021-03-16 00:00:00",29551309,8.9300
Israel,8655541,"2021-02-27 00:00:00",773335,8.9300
Luxembourg,625976,"2021-03-03 00:00:00",55902,8.9300
Bahrain,1701583,"2021-04-07 00:00:00",151931,8.9300
Czechia,10708982,"2021-01-27 00:00:00",956155,8.9300
Estonia,1326539,"2021-04-20 00:00:00",118317,8.9200
Lithuania,2722291,"2021-04-27 00:00:00",242926,8.9200
Israel,8655541,"2021-02-26 00:00:00",770780,8.9100
"United States",331002647,"2021-03-15 00:00:00",29497352,8.9100
Sweden,10099270,"2021-04-16 00:00:00",900138,8.9100
Sweden,10099270,"2021-04-17 00:00:00",900138,8.9100
Sweden,10099270,"2021-04-18 00:00:00",900138,8.9100
Sweden,10099270,"2021-04-19 00:00:00",900138,8.9100
"San Marino",33938,"2021-01-31 00:00:00",3025,8.9100
"San Marino",33938,"2021-02-01 00:00:00",3025,8.9100
Serbia,6804596,"2021-04-01 00:00:00",605406,8.9000
Slovenia,2078932,"2021-02-22 00:00:00",185014,8.9000
Slovenia,2078932,"2021-02-21 00:00:00",184767,8.8900
"United States",331002647,"2021-03-14 00:00:00",29440686,8.8900
Netherlands,17134873,"2021-04-30 00:00:00",1522973,8.8900
Luxembourg,625976,"2021-03-02 00:00:00",55632,8.8900
Lithuania,2722291,"2021-04-26 00:00:00",241872,8.8800
Montenegro,628062,"2021-01-18 00:00:00",55803,8.8800
"United States",331002647,"2021-03-13 00:00:00",29402465,8.8800
Estonia,1326539,"2021-04-19 00:00:00",117782,8.8800
Israel,8655541,"2021-02-25 00:00:00",767726,8.8700
"United States",331002647,"2021-03-12 00:00:00",29349533,8.8700
Slovenia,2078932,"2021-02-20 00:00:00",184352,8.8700
Estonia,1326539,"2021-04-18 00:00:00",117554,8.8600
Bahrain,1701583,"2021-04-06 00:00:00",150811,8.8600
Andorra,77265,"2020-12-02 00:00:00",6842,8.8600
Lithuania,2722291,"2021-04-25 00:00:00",241297,8.8600
Luxembourg,625976,"2021-03-01 00:00:00",55480,8.8600
"United States",331002647,"2021-03-11 00:00:00",29288010,8.8500
Sweden,10099270,"2021-04-15 00:00:00",892480,8.8400
Lithuania,2722291,"2021-04-24 00:00:00",240522,8.8400
Montenegro,628062,"2021-01-17 00:00:00",55493,8.8400
Netherlands,17134873,"2021-04-29 00:00:00",1515165,8.8400
Czechia,10708982,"2021-01-26 00:00:00",946946,8.8400
"United States",331002647,"2021-03-10 00:00:00",29225536,8.8300
"San Marino",33938,"2021-01-29 00:00:00",2996,8.8300
"San Marino",33938,"2021-01-30 00:00:00",2996,8.8300
Serbia,6804596,"2021-03-31 00:00:00",600596,8.8300
Slovenia,2078932,"2021-02-19 00:00:00",183396,8.8200
Estonia,1326539,"2021-04-17 00:00:00",117011,8.8200
Israel,8655541,"2021-02-24 00:00:00",763756,8.8200
"United States",331002647,"2021-03-09 00:00:00",29167616,8.8100
Luxembourg,625976,"2021-02-26 00:00:00",55110,8.8000
Luxembourg,625976,"2021-02-27 00:00:00",55110,8.8000
Luxembourg,625976,"2021-02-28 00:00:00",55110,8.8000
Estonia,1326539,"2021-04-16 00:00:00",116678,8.8000
Bahrain,1701583,"2021-04-05 00:00:00",149791,8.8000
Andorra,77265,"2020-12-01 00:00:00",6790,8.7900
"United States",331002647,"2021-03-08 00:00:00",29109974,8.7900
Lithuania,2722291,"2021-04-23 00:00:00",239263,8.7900
Netherlands,17134873,"2021-04-28 00:00:00",1506476,8.7900
Montenegro,628062,"2021-01-16 00:00:00",55136,8.7800
Israel,8655541,"2021-02-23 00:00:00",759572,8.7800
Czechia,10708982,"2021-01-25 00:00:00",940004,8.7800
"United States",331002647,"2021-03-07 00:00:00",29064938,8.7800
Slovenia,2078932,"2021-02-18 00:00:00",182484,8.7800
"United States",331002647,"2021-03-06 00:00:00",29023931,8.7700
Sweden,10099270,"2021-04-14 00:00:00",885385,8.7700
Luxembourg,625976,"2021-02-25 00:00:00",54871,8.7700
Czechia,10708982,"2021-01-24 00:00:00",937617,8.7600
Estonia,1326539,"2021-04-15 00:00:00",116200,8.7600
Bahrain,1701583,"2021-04-04 00:00:00",148817,8.7500
"San Marino",33938,"2021-01-28 00:00:00",2969,8.7500
Serbia,6804596,"2021-03-30 00:00:00",595489,8.7500
"United States",331002647,"2021-03-05 00:00:00",28965728,8.7500
Slovenia,2078932,"2021-02-17 00:00:00",181606,8.7400
Lithuania,2722291,"2021-04-22 00:00:00",237950,8.7400
Netherlands,17134873,"2021-04-27 00:00:00",1497806,8.7400
Luxembourg,625976,"2021-02-24 00:00:00",54678,8.7300
Andorra,77265,"2020-11-30 00:00:00",6745,8.7300
"United States",331002647,"2021-03-04 00:00:00",28899277,8.7300
Israel,8655541,"2021-02-22 00:00:00",754998,8.7200
Czechia,10708982,"2021-01-23 00:00:00",933361,8.7200
Estonia,1326539,"2021-04-14 00:00:00",115629,8.7200
"United States",331002647,"2021-03-03 00:00:00",28831226,8.7100
Montenegro,628062,"2021-01-15 00:00:00",54730,8.7100
Netherlands,17134873,"2021-04-26 00:00:00",1492437,8.7100
Lithuania,2722291,"2021-04-21 00:00:00",236533,8.6900
Andorra,77265,"2020-11-29 00:00:00",6712,8.6900
"United States",331002647,"2021-03-02 00:00:00",28764033,8.6900
Sweden,10099270,"2021-04-13 00:00:00",876506,8.6800
Slovenia,2078932,"2021-02-16 00:00:00",180520,8.6800
Luxembourg,625976,"2021-02-23 00:00:00",54354,8.6800
Estonia,1326539,"2021-04-13 00:00:00",115080,8.6800
Bahrain,1701583,"2021-04-03 00:00:00",147770,8.6800
"United States",331002647,"2021-03-01 00:00:00",28706973,8.6700
"San Marino",33938,"2021-01-27 00:00:00",2941,8.6700
Israel,8655541,"2021-02-21 00:00:00",750043,8.6700
Netherlands,17134873,"2021-04-25 00:00:00",1486205,8.6700
"United States",331002647,"2021-02-28 00:00:00",28648744,8.6600
Slovenia,2078932,"2021-02-15 00:00:00",179780,8.6500
Montenegro,628062,"2021-01-14 00:00:00",54316,8.6500
Lithuania,2722291,"2021-04-20 00:00:00",235383,8.6500
Luxembourg,625976,"2021-02-22 00:00:00",54172,8.6500
Czechia,10708982,"2021-01-22 00:00:00",924847,8.6400
"United States",331002647,"2021-02-27 00:00:00",28597387,8.6400
Slovenia,2078932,"2021-02-14 00:00:00",179477,8.6300
